ORDER_ID;CREATED_AT;STATUS;AMOUNT;REFUNDED_AT;MERCHANT_ID;COUNTRY;MERCHANT_ID;NAME;REFUNDS;AMOUNT_REFUNDS
5c3ef8170aee697c1ba84396;14:34.0;CLOSED;298;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843a0;30:19.0;CLOSED;623;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843a8;08:45.0;CLOSED;459;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843aa;49:14.0;CANCELLED;115;45:59.0;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843ab;20:20.0;CLOSED;340;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef47d0aee697c1ba7ff01;36:29.0;CLOSED;381;;pk_f8d4f3d1c2817966984be471;Marruecos;pk_f8d4f3d1c2817966984be471;Brithis Ariways;0;
5c3ef8170aee697c1ba843d8;08:21.0;CLOSED;310;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba8438b;37:28.0;CLOSED;303;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843a7;10:25.0;CLOSED;660;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c347803c3d42e57ea5fe6b1;33:07.0;CLOSED;938;;pk_a3aa2fa07c5436f4c8ca1e03;Alemania;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef47d0aee697c1ba7feff;55:42.0;CLOSED;363;;pk_f8d4f3d1c2817966984be471;Francia;pk_f8d4f3d1c2817966984be471;Brithis Ariways;0;
5c3ef8170aee697c1ba843da;13:59.0;CLOSED;281;;pk_317b4fc6fd80a5f8fb2ff216;Italia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba84375;04:57.0;CLOSED;332;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843e0;49:11.0;CLOSED;269;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c56224490281cfd202de9;49:34.0;CLOSED;456;;pk_07225590b8fea17e739aa451;España;pk_07225590b8fea17e739aa451;Netflix;0;
5c347803c3d42e57ea5fe6c4;17:15.0;CLOSED;835;;pk_a3aa2fa07c5436f4c8ca1e03;España;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3c4cc14490281cfd1fbac7;49:04.0;DELINQUENT;61;;pk_ead0bcb0b48494683489c4cc;España;pk_ead0bcb0b48494683489c4cc;Carhart;0;
5c3ef3f70aee697c1ba7e932;29:29.0;CLOSED;355;;pk_c15afcbd3a31b732f097ba7b;Italia;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c3ef47d0aee697c1ba7ff08;26:08.0;CLOSED;543;;pk_f8d4f3d1c2817966984be471;Francia;pk_f8d4f3d1c2817966984be471;Brithis Ariways;0;
5c3c60894490282578998645;22:41.0;CANCELLED;42;26:14.0;pk_b5d300edc3b40abb7b6b24c0;España;pk_b5d300edc3b40abb7b6b24c0;Pull & Bear;0;
5c3c56224490281cfd202df2;55:02.0;ACTIVE;687;41:05.0;pk_07225590b8fea17e739aa451;Italia;pk_07225590b8fea17e739aa451;Netflix;0;
5c3ef3f70aee697c1ba7e939;45:54.0;ACTIVE;68;;pk_c15afcbd3a31b732f097ba7b;Marruecos;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c370ef03e78fa6aacf5f626;34:27.0;ACTIVE;141;;pk_c447a91e755425d163df6837;Belgica;pk_c447a91e755425d163df6837;YouTube music;0;
5c370ef03e78fa6aacf5f628;39:05.0;ACTIVE;655;;pk_c447a91e755425d163df6837;España;pk_c447a91e755425d163df6837;YouTube music;0;
5c370dfc3e78fa6aacf5cb4f;28:54.0;ACTIVE;283;;pk_19d9ed34a670cbd04543ec35;España;pk_19d9ed34a670cbd04543ec35;Spotify;0;
5c1a2d582dea1c29c6194de7;29:06.0;ACTIVE;298;;pk_b9ee4936f19ba28d96f6001e;Alemania;pk_b9ee4936f19ba28d96f6001e;K-tuin;0;
5c370dfc3e78fa6aacf5cb22;58:01.0;DELINQUENT;1268;;pk_19d9ed34a670cbd04543ec35;España;pk_19d9ed34a670cbd04543ec35;Spotify;0;
5c3ef3f70aee697c1ba7e93c;46:30.0;DELINQUENT;387;;pk_c15afcbd3a31b732f097ba7b;Francia;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c370dfc3e78fa6aacf5cb2b;04:22.0;DELINQUENT;1614;;pk_19d9ed34a670cbd04543ec35;España;pk_19d9ed34a670cbd04543ec35;Spotify;0;
5c3ef8170aee697c1ba84366;48:21.0;CLOSED;171;;pk_317b4fc6fd80a5f8fb2ff216;Belgica;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef9760aee697c1ba856b8;53:11.0;CLOSED;134;;pk_5e2e5ad149a74fc894daa0a5;España;pk_5e2e5ad149a74fc894daa0a5;Kiko;0;
5c3ef8170aee697c1ba84389;11:16.0;CLOSED;486;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba84388;37:38.0;CLOSED;304;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843a5;05:13.0;CANCELLED;146;51:17.0;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843ce;08:30.0;DELINQUENT;318;50:20.0;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c347803c3d42e57ea5fe6bd;26:54.0;CLOSED;835;;pk_a3aa2fa07c5436f4c8ca1e03;Francia;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef5e30aee697c1ba82111;18:18.0;CLOSED;1;19:24.0;pk_743f2fdecb876b75e975c005;España;pk_743f2fdecb876b75e975c005;Pepe Jeans;0;
5c3ef3f70aee697c1ba7e92f;41:57.0;CLOSED;502;;pk_c15afcbd3a31b732f097ba7b;Portugal;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c3ef8170aee697c1ba8436a;00:02.0;CLOSED;310;;pk_317b4fc6fd80a5f8fb2ff216;Belgica;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843bc;53:24.0;CLOSED;286;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c36ff3a3e78fa60e0ad6ba8;56:59.0;CLOSED;179;;pk_736c7094ea96eda38b098f56;Francia;pk_736c7094ea96eda38b098f56;Massimo Dutti;0;
5c3ef8170aee697c1ba843e3;11:53.0;CLOSED;141;;pk_317b4fc6fd80a5f8fb2ff216;Italia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843ea;11:27.0;CLOSED;138;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843ec;20:16.0;CLOSED;249;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c1a2d582dea1c29c6194da0;44:28.0;ACTIVE;373;;pk_b9ee4936f19ba28d96f6001e;España;pk_b9ee4936f19ba28d96f6001e;K-tuin;0;
5c3ef8170aee697c1ba84334;57:12.0;CLOSED;261;;pk_317b4fc6fd80a5f8fb2ff216;Italia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;1;261
5c3ef8170aee697c1ba8438a;51:49.0;CLOSED;156;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba84343;49:22.0;CLOSED;419;;pk_317b4fc6fd80a5f8fb2ff216;Marruecos;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba8435d;35:07.0;CLOSED;202;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba84379;56:06.0;CLOSED;549;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba84382;53:11.0;CLOSED;304;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef5e30aee697c1ba82105;22:05.0;CLOSED;227;;pk_743f2fdecb876b75e975c005;Francia;pk_743f2fdecb876b75e975c005;Pepe Jeans;0;
5c3ef8170aee697c1ba84397;39:44.0;CLOSED;243;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843a1;04:09.0;CLOSED;235;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3f16d50aee6922e2ae0f65;18:42.0;CLOSED;330;;pk_c876d0d9760c6eb580db6e3f;Italia;pk_c876d0d9760c6eb580db6e3f;Vueling;0;
5c3ef8170aee697c1ba843b5;04:48.0;CLOSED;253;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c36ff3a3e78fa60e0ad6ba7;00:02.0;CANCELLED;51;06:46.0;pk_736c7094ea96eda38b098f56;España;pk_736c7094ea96eda38b098f56;Massimo Dutti;0;
5c3ef8170aee697c1ba843bd;56:00.0;DELINQUENT;289;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef5e30aee697c1ba8210e;26:11.0;CLOSED;238;;pk_743f2fdecb876b75e975c005;España;pk_743f2fdecb876b75e975c005;Pepe Jeans;0;
5c3ef8170aee697c1ba843c2;35:47.0;CLOSED;308;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c6193449028257899a013;43:41.0;CLOSED;380;;pk_048c9dffff8e3f60c2349780;España;pk_048c9dffff8e3f60c2349780;Puma;0;
5c3ef5e30aee697c1ba8210f;40:12.0;CLOSED;117;;pk_743f2fdecb876b75e975c005;Italia;pk_743f2fdecb876b75e975c005;Pepe Jeans;0;
5c3ef8170aee697c1ba843d0;03:50.0;CLOSED;220;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c347803c3d42e57ea5fe6b6;13:07.0;CLOSED;811;;pk_a3aa2fa07c5436f4c8ca1e03;España;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3c5dcf4490282578997f1f;14:52.0;CLOSED;305;;pk_1d4d4e98828a9075c16f4be4;Belgica;pk_1d4d4e98828a9075c16f4be4;Aliexpress;0;
5c3ef8170aee697c1ba843dc;10:02.0;CLOSED;480;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef5e30aee697c1ba82110;37:52.0;CLOSED;124;;pk_743f2fdecb876b75e975c005;Italia;pk_743f2fdecb876b75e975c005;Pepe Jeans;0;
5c347803c3d42e57ea5fe6b3;42:51.0;CLOSED;600;;pk_a3aa2fa07c5436f4c8ca1e03;España;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c36ff3a3e78fa60e0ad6baa;12:24.0;CLOSED;219;;pk_736c7094ea96eda38b098f56;Francia;pk_736c7094ea96eda38b098f56;Massimo Dutti;0;
5c36ff3a3e78fa60e0ad6bab;22:53.0;CLOSED;359;;pk_736c7094ea96eda38b098f56;España;pk_736c7094ea96eda38b098f56;Massimo Dutti;0;
5c3c56224490281cfd202de6;01:49.0;DELINQUENT;129;;pk_07225590b8fea17e739aa451;Belgica;pk_07225590b8fea17e739aa451;Netflix;0;
5c3ef8170aee697c1ba843e8;48:57.0;CLOSED;349;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c56224490281cfd202de8;53:43.0;CANCELLED;192;54:31.0;pk_07225590b8fea17e739aa451;Alemania;pk_07225590b8fea17e739aa451;Netflix;0;
5c3c5f4f44902825789983d4;22:36.0;CLOSED;360;;pk_01080aa968230c7329913f12;España;pk_01080aa968230c7329913f12;Qatar Airways;0;
5c370dfc3e78fa6aacf5cb15;27:00.0;CLOSED;1509;;pk_19d9ed34a670cbd04543ec35;España;pk_19d9ed34a670cbd04543ec35;Spotify;0;
5c3ef8170aee697c1ba843ed;40:47.0;DELINQUENT;314;;pk_317b4fc6fd80a5f8fb2ff216;Italia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c4d5f4490281cfd1fda53;31:58.0;CLOSED;979;;pk_0ce3951270159edc24e8270b;España;pk_0ce3951270159edc24e8270b;Loreal;0;
5c3f3c800aee693b32c01128;11:33.0;CLOSED;94;;pk_d045849787ceda2a6bd5c0ef;Italia;pk_d045849787ceda2a6bd5c0ef;Nike;0;
5c3c56224490281cfd202deb;20:41.0;CLOSED;146;;pk_07225590b8fea17e739aa451;Italia;pk_07225590b8fea17e739aa451;Netflix;0;
5c370ef03e78fa6aacf5f620;35:42.0;CLOSED;22;;pk_c447a91e755425d163df6837;Italia;pk_c447a91e755425d163df6837;YouTube music;0;
5c3ef8170aee697c1ba84406;52:00.0;CLOSED;193;;pk_317b4fc6fd80a5f8fb2ff216;Belgica;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c347803c3d42e57ea5fe6cb;17:45.0;ACTIVE;185;;pk_a3aa2fa07c5436f4c8ca1e03;Alemania;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef8170aee697c1ba84415;21:57.0;DELINQUENT;342;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef9760aee697c1ba856b5;30:53.0;CLOSED;110;;pk_5e2e5ad149a74fc894daa0a5;España;pk_5e2e5ad149a74fc894daa0a5;Kiko;0;
5c3ef8170aee697c1ba84337;43:22.0;CANCELLED;3;13:36.0;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;1;3
5c3ef8170aee697c1ba84351;23:49.0;CLOSED;321;;pk_317b4fc6fd80a5f8fb2ff216;Marruecos;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c6193449028257899a011;47:55.0;CLOSED;490;;pk_048c9dffff8e3f60c2349780;España;pk_048c9dffff8e3f60c2349780;Puma;0;
5c3ef8170aee697c1ba8437f;21:53.0;CLOSED;256;;pk_317b4fc6fd80a5f8fb2ff216;Marruecos;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba84386;14:00.0;CANCELLED;369;54:34.0;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba84392;37:12.0;CLOSED;154;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba84398;54:30.0;CLOSED;354;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843a4;01:20.0;CLOSED;329;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef9760aee697c1ba856ba;32:40.0;CLOSED;337;;pk_5e2e5ad149a74fc894daa0a5;España;pk_5e2e5ad149a74fc894daa0a5;Kiko;0;
5c347803c3d42e57ea5fe6b0;22:18.0;CLOSED;250;;pk_a3aa2fa07c5436f4c8ca1e03;España;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef8170aee697c1ba843bf;25:11.0;CLOSED;367;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843c4;38:05.0;CLOSED;643;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef3f70aee697c1ba7e923;07:49.0;CLOSED;551;;pk_c15afcbd3a31b732f097ba7b;Italia;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c347803c3d42e57ea5fe6b4;20:30.0;CLOSED;292;;pk_a3aa2fa07c5436f4c8ca1e03;Alemania;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c347803c3d42e57ea5fe6b5;45:23.0;CLOSED;949;;pk_a3aa2fa07c5436f4c8ca1e03;Belgica;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3f47730aee6945b24ccf98;16:47.0;CLOSED;319;;pk_3c5e8bc924875265f408e2bb;España;pk_3c5e8bc924875265f408e2bb;Sony;0;
5c3ef3f70aee697c1ba7e925;59:52.0;CLOSED;355;;pk_c15afcbd3a31b732f097ba7b;España;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c3ef8170aee697c1ba84359;26:10.0;CLOSED;680;;pk_317b4fc6fd80a5f8fb2ff216;Portugal;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef5e30aee697c1ba82104;35:43.0;CLOSED;141;;pk_743f2fdecb876b75e975c005;España;pk_743f2fdecb876b75e975c005;Pepe Jeans;0;
5c3ef8170aee697c1ba84395;13:58.0;CLOSED;326;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843a3;01:19.0;CLOSED;142;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843b2;17:35.0;CLOSED;166;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843b3;04:29.0;CLOSED;363;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843b9;46:54.0;CANCELLED;3;15:40.0;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c347803c3d42e57ea5fe6b2;55:30.0;CLOSED;999;;pk_a3aa2fa07c5436f4c8ca1e03;España;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef8170aee697c1ba843c0;46:31.0;CLOSED;592;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843c7;28:14.0;CLOSED;186;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843c9;19:51.0;CLOSED;288;;pk_317b4fc6fd80a5f8fb2ff216;Belgica;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3f47730aee6945b24ccf97;52:15.0;CLOSED;292;;pk_3c5e8bc924875265f408e2bb;Italia;pk_3c5e8bc924875265f408e2bb;Sony;0;
5c3f388b0aee693b32b833b2;57:19.0;CLOSED;27;;pk_336471f3ee0b0b4dce0379ab;España;pk_336471f3ee0b0b4dce0379ab;Ikea;0;
5c347e48c3d42e5b14de7afe;29:11.0;CLOSED;845;;pk_d3ddf76c585835367a3f43ac;España;pk_d3ddf76c585835367a3f43ac;Speedo;0;
5c3ef8170aee697c1ba843d1;50:31.0;CLOSED;268;;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c347803c3d42e57ea5fe6b8;31:22.0;CLOSED;1249;;pk_a3aa2fa07c5436f4c8ca1e03;Belgica;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c347803c3d42e57ea5fe6b9;55:31.0;CLOSED;409;;pk_a3aa2fa07c5436f4c8ca1e03;España;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef8170aee697c1ba843d7;40:19.0;CLOSED;155;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef47d0aee697c1ba7ff03;11:25.0;CLOSED;136;;pk_f8d4f3d1c2817966984be471;España;pk_f8d4f3d1c2817966984be471;Brithis Ariways;0;
5c36ff3a3e78fa60e0ad6ba9;33:52.0;CLOSED;205;;pk_736c7094ea96eda38b098f56;España;pk_736c7094ea96eda38b098f56;Massimo Dutti;0;
5c3c5f4f44902825789983d1;06:10.0;CANCELLED;110;06:44.0;pk_01080aa968230c7329913f12;España;pk_01080aa968230c7329913f12;Qatar Airways;0;
5c347e48c3d42e5b14de7aff;47:58.0;CLOSED;170;;pk_d3ddf76c585835367a3f43ac;España;pk_d3ddf76c585835367a3f43ac;Speedo;0;
5c3ef3f70aee697c1ba7e927;13:06.0;DELINQUENT;235;;pk_c15afcbd3a31b732f097ba7b;Francia;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c3ef8170aee697c1ba843ba;25:59.0;CLOSED;328;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843c6;02:30.0;DELINQUENT;210;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843ca;04:28.0;CLOSED;267;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843db;30:17.0;CLOSED;155;;pk_317b4fc6fd80a5f8fb2ff216;Italia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c4cc14490281cfd1fbabe;59:02.0;CLOSED;100;;pk_ead0bcb0b48494683489c4cc;Alemania;pk_ead0bcb0b48494683489c4cc;Carhart;0;
5c3ef8170aee697c1ba843de;50:42.0;DELINQUENT;439;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c4cc14490281cfd1fbabf;13:45.0;CLOSED;1;46:58.0;pk_ead0bcb0b48494683489c4cc;España;pk_ead0bcb0b48494683489c4cc;Carhart;0;
5c347803c3d42e57ea5fe6bc;24:51.0;CLOSED;326;;pk_a3aa2fa07c5436f4c8ca1e03;España;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef3f70aee697c1ba7e92a;35:30.0;CLOSED;994;;pk_c15afcbd3a31b732f097ba7b;Francia;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c3ef8170aee697c1ba843e2;02:30.0;CLOSED;256;;pk_317b4fc6fd80a5f8fb2ff216;Belgica;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c347803c3d42e57ea5fe6be;47:47.0;CLOSED;651;;pk_a3aa2fa07c5436f4c8ca1e03;Belgica;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef8170aee697c1ba843e6;51:02.0;CLOSED;162;;pk_317b4fc6fd80a5f8fb2ff216;Portugal;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c56224490281cfd202de7;12:35.0;DELINQUENT;235;;pk_07225590b8fea17e739aa451;Alemania;pk_07225590b8fea17e739aa451;Netflix;0;
5c3c4cc14490281cfd1fbac0;20:41.0;CLOSED;64;;pk_ead0bcb0b48494683489c4cc;Francia;pk_ead0bcb0b48494683489c4cc;Carhart;0;
5c3ef3f70aee697c1ba7e92d;37:24.0;CLOSED;396;;pk_c15afcbd3a31b732f097ba7b;Belgica;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c1a2d582dea1c29c6194db4;50:34.0;ACTIVE;328;;pk_b9ee4936f19ba28d96f6001e;Francia;pk_b9ee4936f19ba28d96f6001e;K-tuin;0;
5c3ef8170aee697c1ba843c3;50:37.0;CLOSED;116;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef8170aee697c1ba843d5;43:12.0;CANCELLED;95;29:12.0;pk_317b4fc6fd80a5f8fb2ff216;Alemania;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c347e48c3d42e5b14de7b01;50:31.0;CLOSED;1899;;pk_d3ddf76c585835367a3f43ac;España;pk_d3ddf76c585835367a3f43ac;Speedo;0;
5c3ef8170aee697c1ba843df;04:22.0;CLOSED;298;;pk_317b4fc6fd80a5f8fb2ff216;Francia;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3c56224490281cfd202de5;14:45.0;CLOSED;428;;pk_07225590b8fea17e739aa451;España;pk_07225590b8fea17e739aa451;Netflix;0;
5c3ef3f70aee697c1ba7e92b;20:14.0;CLOSED;1;40:39.0;pk_c15afcbd3a31b732f097ba7b;España;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c3ef3f70aee697c1ba7e92c;11:08.0;CLOSED;1090;;pk_c15afcbd3a31b732f097ba7b;España;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
5c347803c3d42e57ea5fe6c1;41:34.0;CLOSED;326;;pk_a3aa2fa07c5436f4c8ca1e03;Belgica;pk_a3aa2fa07c5436f4c8ca1e03;fnac;0;
5c3ef8170aee697c1ba843eb;31:30.0;CLOSED;337;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef47d0aee697c1ba7ff05;04:14.0;CLOSED;471;;pk_f8d4f3d1c2817966984be471;Francia;pk_f8d4f3d1c2817966984be471;Brithis Ariways;0;
5c3ef5e30aee697c1ba82112;31:38.0;CLOSED;405;;pk_743f2fdecb876b75e975c005;Belgica;pk_743f2fdecb876b75e975c005;Pepe Jeans;0;
5c370dfc3e78fa6aacf5cb16;08:26.0;CLOSED;304;;pk_19d9ed34a670cbd04543ec35;España;pk_19d9ed34a670cbd04543ec35;Spotify;0;
5c3ef8170aee697c1ba843ee;55:57.0;CLOSED;254;;pk_317b4fc6fd80a5f8fb2ff216;España;pk_317b4fc6fd80a5f8fb2ff216;Calcedonia ;0;
5c3ef3f70aee697c1ba7e92e;58:39.0;CLOSED;0;06:37.0;pk_c15afcbd3a31b732f097ba7b;España;pk_c15afcbd3a31b732f097ba7b;Havainas ;0;
